               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 168,            0.025569,            0.011171,                   0,             0.88885,                0.96,             0.93816,              0.5153,            0.029788,            0.012097,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.025659,            0.010017,                   0,             0.88888,             0.95994,             0.93741,             0.49058,            0.030098,            0.012047,                   0,            0.001684,            0.001684,            0.001684
                 170,            0.023632,            0.011236,                   0,             0.83912,                0.94,             0.90257,             0.47835,            0.031504,            0.012059,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,            0.024401,            0.011332,                   0,              0.8539,                0.94,             0.90515,             0.48474,            0.030418,            0.011976,                   0,            0.001585,            0.001585,            0.001585
                 172,            0.024053,            0.010665,                   0,             0.85705,                0.96,             0.92542,             0.48195,             0.03058,            0.011928,                   0,           0.0015355,           0.0015355,           0.0015355
                 173,             0.02599,            0.011371,                   0,             0.85703,                0.96,             0.92492,             0.49588,            0.030935,            0.011886,                   0,            0.001486,            0.001486,            0.001486
                 174,            0.025182,            0.010198,                   0,             0.91836,             0.89991,             0.92497,             0.49455,            0.030879,            0.011928,                   0,           0.0014365,           0.0014365,           0.0014365
                 175,            0.025005,            0.011018,                   0,             0.87256,                0.96,             0.92756,             0.49566,            0.031012,            0.012003,                   0,            0.001387,            0.001387,            0.001387
                 176,             0.02366,            0.011103,                   0,             0.88871,                0.96,             0.93623,              0.4999,            0.030462,            0.011914,                   0,           0.0013375,           0.0013375,           0.0013375
                 177,            0.025378,            0.011431,                   0,             0.88888,             0.95989,             0.92782,              0.4944,            0.030692,            0.011876,                   0,            0.001288,            0.001288,            0.001288
                 178,            0.024847,            0.011604,                   0,             0.88865,                0.96,             0.92811,             0.49842,            0.030754,            0.011754,                   0,           0.0012385,           0.0012385,           0.0012385
                 179,            0.025215,            0.010784,                   0,             0.88887,             0.95986,             0.92873,              0.4961,            0.031116,            0.011701,                   0,            0.001189,            0.001189,            0.001189
                 180,            0.023912,           0.0098116,                   0,             0.90384,             0.93991,             0.93067,             0.49798,            0.031311,            0.011622,                   0,           0.0011395,           0.0011395,           0.0011395
                 181,            0.026645,            0.011477,                   0,             0.88886,             0.95974,             0.92789,             0.49484,            0.030817,            0.011741,                   0,             0.00109,             0.00109,             0.00109
                 182,            0.025249,            0.010969,                   0,             0.88872,                0.96,             0.92519,             0.48757,            0.030656,            0.011692,                   0,           0.0010405,           0.0010405,           0.0010405
                 183,            0.027734,            0.011612,                   0,             0.88887,             0.95979,             0.92589,             0.48409,            0.031441,            0.011761,                   0,            0.000991,            0.000991,            0.000991
                 184,            0.027811,            0.011425,                   0,             0.92143,                0.94,             0.92604,             0.50892,            0.030247,            0.011699,                   0,           0.0009415,           0.0009415,           0.0009415
                 185,             0.02488,            0.012173,                   0,             0.90383,                0.94,             0.92344,             0.50499,            0.030292,            0.011751,                   0,            0.000892,            0.000892,            0.000892
                 186,            0.025004,             0.01097,                   0,             0.88642,                0.94,             0.92087,             0.50954,            0.030162,            0.011692,                   0,           0.0008425,           0.0008425,           0.0008425
                 187,            0.021408,            0.010028,                   0,             0.88675,                0.94,             0.92121,             0.50431,            0.030364,             0.01166,                   0,            0.000793,            0.000793,            0.000793
                 188,            0.025873,            0.011993,                   0,             0.88669,                0.94,             0.92176,             0.51051,            0.030249,            0.011674,                   0,           0.0007435,           0.0007435,           0.0007435
                 189,            0.023413,            0.010004,                   0,             0.90336,                0.94,             0.92172,             0.50922,            0.030051,             0.01166,                   0,            0.000694,            0.000694,            0.000694
                 190,            0.022747,            0.010764,                   0,             0.90335,                0.94,             0.92179,             0.52613,            0.029883,            0.011641,                   0,           0.0006445,           0.0006445,           0.0006445
                 191,            0.021485,            0.010506,                   0,             0.90149,                0.94,             0.92299,              0.5071,            0.029928,             0.01161,                   0,            0.000595,            0.000595,            0.000595
                 192,            0.021725,            0.010173,                   0,             0.90189,             0.91931,             0.92001,             0.50804,            0.030002,            0.011593,                   0,           0.0005455,           0.0005455,           0.0005455
                 193,            0.022695,            0.010341,                   0,             0.92103,                0.94,             0.92236,             0.51016,                0.03,            0.011631,                   0,            0.000496,            0.000496,            0.000496
                 194,            0.023324,           0.0096861,                   0,             0.90381,             0.93966,             0.92295,             0.51688,            0.029926,             0.01164,                   0,           0.0004465,           0.0004465,           0.0004465
                 195,            0.022842,            0.010423,                   0,             0.90382,             0.93976,             0.92239,             0.50714,            0.029892,            0.011619,                   0,            0.000397,            0.000397,            0.000397
                 196,            0.023608,            0.010387,                   0,                0.92,                0.92,              0.9226,             0.51184,            0.029713,            0.011638,                   0,           0.0003475,           0.0003475,           0.0003475
                 197,            0.022909,           0.0099586,                   0,                0.92,             0.91997,              0.9224,             0.49982,            0.029787,            0.011615,                   0,            0.000298,            0.000298,            0.000298
                 198,            0.022092,           0.0097191,                   0,             0.90196,             0.91996,             0.92027,             0.50338,            0.029966,            0.011598,                   0,           0.0002485,           0.0002485,           0.0002485
                 199,            0.022631,            0.010808,                   0,             0.90195,             0.91991,             0.91837,             0.50195,            0.030022,            0.011581,                   0,            0.000199,            0.000199,            0.000199
