               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.034973,            0.010237,           0.0077238,             0.80721,             0.86148,             0.87016,             0.43442,            0.039516,            0.011917,            0.009548,            0.002674,            0.002674,            0.002674
                 150,            0.037245,            0.010451,           0.0070231,              0.8331,             0.87972,             0.87155,             0.43583,            0.041034,            0.011837,           0.0099749,           0.0026245,           0.0026245,           0.0026245
                 151,            0.034026,            0.011279,           0.0081118,              0.8653,             0.78517,             0.86102,              0.4622,            0.039365,            0.011841,           0.0094348,            0.002575,            0.002575,            0.002575
                 152,            0.033153,            0.010559,           0.0077586,             0.84262,             0.86389,             0.86988,              0.4552,            0.039803,            0.011929,           0.0092204,           0.0025255,           0.0025255,           0.0025255
                 153,             0.03439,            0.010726,           0.0082866,              0.8556,             0.89182,             0.86358,             0.47002,            0.038728,            0.011791,           0.0087718,            0.002476,            0.002476,            0.002476
                 154,            0.039085,            0.010155,           0.0079496,             0.85759,             0.83868,             0.83035,             0.43024,             0.03985,            0.011906,           0.0088197,           0.0024265,           0.0024265,           0.0024265
                 155,            0.036859,            0.011798,           0.0093166,             0.90312,             0.86087,              0.8688,             0.48057,            0.038875,            0.011985,            0.008707,            0.002377,            0.002377,            0.002377
                 156,            0.033381,            0.010292,            0.008614,             0.91688,             0.85805,             0.84843,             0.47707,            0.038021,             0.01184,           0.0087387,           0.0023275,           0.0023275,           0.0023275
                 157,            0.033141,            0.010038,           0.0072368,             0.90849,             0.84143,             0.85508,             0.44035,            0.039124,             0.01184,           0.0089818,            0.002278,            0.002278,            0.002278
                 158,            0.037163,            0.010157,           0.0066052,             0.87037,             0.83247,             0.84839,             0.43394,            0.039318,            0.012046,           0.0090098,           0.0022285,           0.0022285,           0.0022285
                 159,            0.034583,            0.009764,           0.0060727,             0.87785,             0.83592,             0.84453,              0.4914,            0.038626,            0.011837,           0.0089594,            0.002179,            0.002179,            0.002179
                 160,            0.030941,           0.0098312,           0.0072553,             0.89188,             0.84322,             0.86471,             0.48938,            0.038458,            0.011647,           0.0083158,           0.0021295,           0.0021295,           0.0021295
                 161,            0.032083,            0.010984,           0.0073555,             0.91067,             0.88526,             0.88469,             0.48129,            0.036901,            0.011534,           0.0077194,             0.00208,             0.00208,             0.00208
                 162,            0.031772,            0.010143,             0.00646,             0.88196,             0.88755,             0.88501,             0.50537,             0.03713,            0.011564,           0.0075966,           0.0020305,           0.0020305,           0.0020305
                 163,            0.030214,           0.0096529,           0.0062619,              0.9028,             0.87635,             0.91574,              0.5048,            0.036413,             0.01164,           0.0075404,            0.001981,            0.001981,            0.001981
                 164,            0.029936,            0.010231,           0.0053192,             0.89049,             0.87702,             0.89938,             0.51401,            0.036292,            0.011708,           0.0074823,           0.0019315,           0.0019315,           0.0019315
                 165,            0.030663,            0.010075,           0.0053907,             0.89246,             0.86982,             0.89837,               0.514,            0.036868,            0.011786,           0.0072956,            0.001882,            0.001882,            0.001882
                 166,            0.030212,           0.0098168,           0.0058001,             0.89914,             0.86136,             0.91537,             0.48972,            0.037851,            0.011782,           0.0074008,           0.0018325,           0.0018325,           0.0018325
                 167,            0.029254,           0.0099268,           0.0052649,             0.89288,             0.87189,             0.89768,             0.52587,            0.037044,            0.011695,            0.007526,            0.001783,            0.001783,            0.001783
                 168,            0.027717,           0.0099773,           0.0063106,             0.90006,             0.86758,             0.89591,             0.51827,            0.036746,            0.011609,           0.0076658,           0.0017335,           0.0017335,           0.0017335
                 169,            0.029625,           0.0097051,           0.0051992,              0.8562,             0.88138,             0.88711,             0.51043,            0.037535,            0.011569,           0.0074512,            0.001684,            0.001684,            0.001684
                 170,            0.031955,           0.0096624,            0.005098,             0.90088,             0.84425,             0.88383,             0.50787,            0.035947,            0.011596,           0.0075506,           0.0016345,           0.0016345,           0.0016345
                 171,            0.028188,           0.0097384,           0.0058122,             0.88203,             0.86255,             0.89748,             0.51646,            0.036094,            0.011676,            0.007772,            0.001585,            0.001585,            0.001585
                 172,            0.026703,           0.0093124,           0.0055937,              0.9048,             0.86227,             0.89688,             0.53194,            0.035356,            0.011638,           0.0077819,           0.0015355,           0.0015355,           0.0015355
                 173,            0.030417,           0.0099618,           0.0051421,             0.89931,             0.87971,             0.88862,             0.52657,            0.036152,            0.011542,           0.0074523,            0.001486,            0.001486,            0.001486
                 174,            0.027564,            0.010132,           0.0050951,             0.90753,             0.86524,             0.88724,               0.514,            0.036436,            0.011476,           0.0074751,           0.0014365,           0.0014365,           0.0014365
                 175,            0.028868,           0.0096147,           0.0053521,             0.91593,             0.86133,             0.88781,               0.536,            0.036957,            0.011393,            0.007484,            0.001387,            0.001387,            0.001387
                 176,            0.027091,           0.0093476,           0.0057798,             0.91858,             0.86382,             0.88348,             0.52702,            0.036704,            0.011393,           0.0077075,           0.0013375,           0.0013375,           0.0013375
                 177,            0.026805,            0.010035,           0.0049257,              0.9141,             0.85934,             0.89019,             0.52465,            0.036529,            0.011416,            0.007532,            0.001288,            0.001288,            0.001288
                 178,            0.028385,           0.0094904,           0.0051088,             0.91389,             0.87804,             0.89278,             0.50944,            0.036344,             0.01144,           0.0073585,           0.0012385,           0.0012385,           0.0012385
                 179,            0.027705,           0.0092139,           0.0040654,             0.91707,             0.86927,               0.894,             0.53115,            0.036049,            0.011417,            0.007031,            0.001189,            0.001189,            0.001189
                 180,            0.027554,           0.0091798,            0.005931,             0.91259,             0.86124,             0.89358,             0.51042,             0.03532,            0.011372,           0.0064989,           0.0011395,           0.0011395,           0.0011395
                 181,            0.026666,           0.0092667,           0.0040604,             0.89388,              0.8734,             0.89822,             0.49827,             0.03539,            0.011256,           0.0060554,             0.00109,             0.00109,             0.00109
                 182,            0.025784,           0.0094005,           0.0034398,             0.89871,             0.87428,             0.88339,                0.49,            0.035974,            0.011269,            0.006133,           0.0010405,           0.0010405,           0.0010405
                 183,            0.025276,           0.0093317,           0.0046291,             0.90789,             0.87119,              0.8905,             0.50231,            0.036081,            0.011242,           0.0061032,            0.000991,            0.000991,            0.000991
                 184,            0.025091,           0.0093061,           0.0043579,             0.90772,             0.86705,             0.89274,             0.51402,            0.036044,            0.011228,           0.0061816,           0.0009415,           0.0009415,           0.0009415
                 185,            0.025529,           0.0096984,           0.0054189,             0.90563,             0.87382,             0.89152,             0.52548,            0.035304,            0.011213,           0.0064634,            0.000892,            0.000892,            0.000892
                 186,            0.024002,            0.010085,           0.0045354,             0.90658,             0.87498,             0.88268,              0.5157,            0.035131,            0.011187,            0.006606,           0.0008425,           0.0008425,           0.0008425
                 187,            0.024017,           0.0092251,           0.0043704,             0.90964,              0.8734,             0.89122,             0.51836,            0.035296,            0.011206,           0.0065202,            0.000793,            0.000793,            0.000793
                 188,            0.024917,           0.0093843,           0.0050971,             0.91345,             0.86855,             0.89124,               0.527,            0.035753,            0.011213,           0.0063852,           0.0007435,           0.0007435,           0.0007435
                 189,            0.024346,           0.0090234,           0.0034172,             0.89076,              0.8735,             0.89005,             0.53292,            0.035053,            0.011223,           0.0063382,            0.000694,            0.000694,            0.000694
                 190,            0.024972,           0.0091476,           0.0050833,             0.91005,              0.8549,              0.8916,             0.52693,            0.035634,            0.011243,           0.0063416,           0.0006445,           0.0006445,           0.0006445
                 191,            0.024485,            0.010161,           0.0050302,             0.90435,              0.8648,             0.89715,             0.52188,            0.035396,             0.01125,           0.0063664,            0.000595,            0.000595,            0.000595
                 192,            0.024351,            0.009405,           0.0055029,             0.91677,             0.85839,             0.89614,             0.52726,            0.035121,            0.011237,           0.0063742,           0.0005455,           0.0005455,           0.0005455
                 193,             0.02408,           0.0090423,           0.0047309,              0.8958,             0.86285,             0.89005,             0.54978,            0.035235,            0.011282,           0.0062317,            0.000496,            0.000496,            0.000496
                 194,             0.02328,           0.0091482,           0.0041996,             0.88837,             0.86432,             0.88965,             0.54048,            0.034792,            0.011269,           0.0060994,           0.0004465,           0.0004465,           0.0004465
                 195,            0.023246,           0.0094583,           0.0045393,             0.89286,             0.85417,             0.90012,             0.55268,            0.034545,            0.011261,           0.0058869,            0.000397,            0.000397,            0.000397
                 196,            0.021978,           0.0092973,           0.0038419,             0.88884,              0.8554,             0.89996,             0.54735,            0.034651,            0.011248,           0.0057693,           0.0003475,           0.0003475,           0.0003475
                 197,            0.023138,           0.0091362,           0.0037674,             0.85512,             0.89438,             0.91768,             0.55747,            0.034379,            0.011229,           0.0056499,            0.000298,            0.000298,            0.000298
                 198,            0.022895,           0.0094787,           0.0039702,             0.85597,             0.89387,             0.90097,             0.55447,            0.034304,            0.011212,           0.0056172,           0.0002485,           0.0002485,           0.0002485
                 199,            0.023245,           0.0099796,           0.0034767,             0.90053,             0.86198,             0.90235,              0.5599,            0.034561,            0.011203,           0.0056092,            0.000199,            0.000199,            0.000199
