               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  74,            0.049153,            0.015708,            0.029083,             0.64488,             0.66126,             0.71919,             0.31729,            0.047618,            0.014614,            0.029775,           0.0042711,           0.0042711,            0.036871
                  75,            0.050967,            0.014776,            0.029203,             0.44765,             0.67074,             0.61741,             0.25627,            0.045147,            0.014713,            0.029361,           0.0042944,           0.0042944,            0.035994
                  76,             0.05029,             0.01509,            0.027182,             0.71267,             0.52983,              0.5941,             0.23832,            0.049769,            0.014191,            0.029416,           0.0043167,           0.0043167,            0.035117
                  77,            0.056051,            0.014719,            0.026717,              0.5216,             0.63928,             0.60635,             0.26144,            0.047114,               0.015,            0.028801,           0.0043381,           0.0043381,            0.034238
                  78,            0.048841,              0.0154,            0.029172,             0.46081,             0.67648,             0.63035,              0.2369,            0.049747,             0.01419,            0.028037,           0.0043587,           0.0043587,            0.033359
                  79,            0.053979,            0.015131,            0.028134,             0.54381,             0.62016,             0.62832,             0.26128,            0.047009,            0.014573,            0.028199,           0.0043784,           0.0043784,            0.032478
                  80,            0.051271,            0.013605,            0.026558,             0.51222,             0.64776,              0.6457,             0.24797,            0.051566,            0.014491,            0.028243,           0.0043971,           0.0043971,            0.031597
                  81,            0.053676,            0.015432,            0.026783,              0.6168,             0.55373,             0.64779,             0.23922,            0.042535,            0.015349,            0.026381,            0.004415,            0.004415,            0.030715
                  82,            0.051149,             0.01509,             0.02649,             0.67116,             0.57089,             0.69313,             0.28962,              0.0425,            0.015137,            0.026308,            0.004432,            0.004432,            0.029832
                  83,            0.050711,            0.015532,            0.025845,             0.72885,             0.50651,             0.62863,             0.26114,            0.045499,            0.014269,            0.025458,           0.0044481,           0.0044481,            0.028948
                  84,             0.05125,            0.013644,            0.024127,             0.64224,             0.68616,             0.75062,              0.3298,            0.045807,            0.014083,            0.025283,           0.0044633,           0.0044633,            0.028063
                  85,            0.051837,             0.01434,            0.024528,             0.68731,             0.69456,             0.74576,             0.32091,            0.042109,            0.014643,            0.023762,           0.0044776,           0.0044776,            0.027178
                  86,            0.047163,            0.014686,            0.023011,              0.5529,             0.85215,             0.75259,             0.33773,            0.045306,             0.01367,            0.023517,            0.004491,            0.004491,            0.026291
                  87,            0.048894,            0.013778,            0.024042,             0.59166,             0.69145,             0.70621,             0.32257,             0.04587,            0.013539,            0.023283,           0.0045036,           0.0045036,            0.025404
                  88,            0.048406,             0.01288,            0.022034,             0.73227,             0.59574,             0.66825,             0.26407,            0.047959,            0.013578,            0.024438,           0.0045152,           0.0045152,            0.024515
                  89,            0.048002,            0.014791,            0.023567,             0.69372,             0.62643,             0.71272,             0.32311,            0.042032,            0.013599,             0.02377,            0.004526,            0.004526,            0.023626
                  90,            0.047573,            0.014333,            0.021642,             0.81825,             0.53943,              0.6876,             0.30811,            0.043854,            0.013518,            0.021892,           0.0045358,           0.0045358,            0.022736
                  91,            0.047702,            0.013974,            0.020953,             0.81809,             0.52004,             0.71314,             0.34872,            0.040823,            0.013741,            0.024113,           0.0045448,           0.0045448,            0.021845
                  92,            0.042692,            0.014303,            0.021234,             0.58003,             0.81515,             0.73525,             0.30359,            0.040838,            0.013276,            0.022437,           0.0045529,           0.0045529,            0.020953
                  93,            0.048119,            0.013267,            0.022038,              0.5137,             0.68726,             0.59439,              0.2107,             0.04787,            0.013354,            0.021489,             0.00456,             0.00456,             0.02006
                  94,            0.050815,            0.014084,            0.021383,              0.9101,             0.52311,             0.74752,             0.34628,            0.042299,             0.01346,             0.02312,           0.0045663,           0.0045663,            0.019166
                  95,            0.045666,            0.013248,            0.020926,             0.66695,             0.58572,             0.68841,             0.22404,            0.052115,            0.012748,             0.02201,           0.0045717,           0.0045717,            0.018272
                  96,            0.049289,            0.013088,             0.02108,             0.49511,             0.77515,             0.70734,             0.27195,            0.044202,             0.01325,            0.020644,           0.0045763,           0.0045763,            0.017376
                  97,            0.054826,            0.013888,            0.020842,             0.75064,             0.56882,             0.71253,             0.24601,            0.050669,            0.013545,            0.021366,           0.0045799,           0.0045799,             0.01648
                  98,            0.052756,            0.013957,            0.019361,             0.67833,              0.7151,             0.80187,             0.39419,            0.043195,            0.013613,             0.02038,           0.0045826,           0.0045826,            0.015583
                  99,            0.043356,            0.013794,            0.021106,              0.6551,             0.76122,             0.80639,             0.34787,            0.041254,            0.013021,            0.019866,           0.0045845,           0.0045845,            0.014684
                 100,             0.04826,             0.01227,            0.019515,             0.70437,             0.67076,             0.80061,              0.3195,            0.048086,            0.012618,             0.02038,           0.0045854,           0.0045854,            0.013785
                 101,            0.055891,            0.012514,             0.01764,             0.54334,             0.70628,             0.64325,             0.27852,            0.050099,            0.013357,            0.021756,           0.0045855,           0.0045855,            0.012885
                 102,            0.051523,            0.014733,              0.0201,             0.56234,             0.84189,             0.75136,             0.30209,            0.046177,            0.012992,            0.020806,           0.0045846,           0.0045846,            0.011985
                 103,            0.043231,            0.013444,            0.019611,             0.66036,             0.77458,             0.78726,             0.30135,            0.044537,            0.012734,            0.020608,           0.0045829,           0.0045829,            0.011083
                 104,            0.045463,            0.013054,            0.018158,              0.5978,             0.83094,             0.79145,             0.32093,            0.044805,            0.012583,              0.0209,           0.0045803,           0.0045803,             0.01018
                 105,            0.047818,            0.012615,            0.019379,             0.66613,             0.65214,             0.70963,              0.3272,            0.044392,            0.012923,             0.01988,           0.0045768,           0.0045768,           0.0092768
                 106,             0.04801,            0.013724,            0.019891,             0.73068,             0.78612,             0.80123,             0.30843,            0.045806,            0.012727,            0.018351,           0.0045724,           0.0045724,           0.0083724
                 107,            0.048678,            0.012771,             0.01961,             0.59311,             0.84384,             0.72032,             0.28965,            0.047106,            0.012304,            0.018309,           0.0045671,           0.0045671,           0.0074671
                 108,            0.049333,            0.012281,            0.017487,              0.5946,             0.77711,              0.7716,             0.33861,            0.048515,            0.011978,            0.019155,           0.0045609,           0.0045609,           0.0065609
                 109,            0.053866,             0.01234,             0.01689,             0.67938,             0.79241,             0.79775,             0.35399,            0.046199,            0.012505,            0.018873,           0.0045539,           0.0045539,           0.0056539
                 110,            0.046999,            0.014038,            0.017501,             0.72907,             0.80569,             0.81479,             0.41486,            0.040126,            0.012338,            0.019001,           0.0045459,           0.0045459,           0.0047459
                 111,            0.042414,            0.012015,            0.015788,             0.71714,             0.85763,             0.83867,             0.38313,            0.043403,               0.012,            0.018993,           0.0045055,           0.0045055,           0.0045055
                 112,            0.042617,            0.012471,            0.015268,              0.6052,             0.80711,             0.74702,             0.35192,            0.045405,            0.012309,            0.018102,           0.0045055,           0.0045055,           0.0045055
                 113,            0.044609,            0.013132,            0.018592,             0.75442,             0.87687,             0.87588,             0.44781,            0.041477,            0.012165,            0.016841,            0.004456,            0.004456,            0.004456
                 114,            0.048309,            0.012537,            0.014994,             0.76499,             0.83462,             0.85377,             0.37539,            0.042089,            0.012449,            0.018931,           0.0044065,           0.0044065,           0.0044065
                 115,            0.041437,            0.012449,            0.015871,             0.73736,             0.84955,             0.86524,             0.43612,            0.039605,            0.012355,            0.018372,            0.004357,            0.004357,            0.004357
                 116,            0.040474,            0.012398,            0.014208,             0.67225,             0.84347,             0.79277,             0.39635,             0.04133,            0.012036,            0.018434,           0.0043075,           0.0043075,           0.0043075
                 117,            0.042845,            0.012131,            0.012914,             0.66594,             0.85816,             0.84872,             0.43395,            0.040393,            0.011799,            0.018245,            0.004258,            0.004258,            0.004258
                 118,            0.045993,            0.011414,            0.013263,             0.70014,             0.87629,             0.83104,             0.39625,            0.040325,            0.011974,             0.01906,           0.0042085,           0.0042085,           0.0042085
                 119,             0.04231,            0.012186,            0.015437,             0.79098,              0.8524,             0.87683,              0.4197,            0.039253,            0.011985,            0.018739,            0.004159,            0.004159,            0.004159
                 120,            0.042129,            0.012766,            0.013102,             0.80169,             0.84264,             0.88639,             0.40994,            0.043626,            0.011967,            0.017439,           0.0041095,           0.0041095,           0.0041095
                 121,            0.043959,            0.011305,            0.011838,             0.69099,             0.87459,             0.81552,               0.386,            0.042633,            0.011789,            0.017408,             0.00406,             0.00406,             0.00406
                 122,            0.042418,            0.012517,            0.011627,             0.85385,             0.80789,             0.88699,             0.47776,             0.03709,            0.011963,            0.017504,           0.0040105,           0.0040105,           0.0040105
                 123,            0.037324,            0.011729,            0.014025,             0.80909,             0.79776,             0.87772,             0.38635,            0.038004,            0.011807,            0.017954,            0.003961,            0.003961,            0.003961
                 124,            0.037444,            0.011484,             0.01299,               0.906,             0.75843,             0.89616,             0.48184,            0.036453,            0.011692,            0.018132,           0.0039115,           0.0039115,           0.0039115
                 125,            0.041674,            0.010586,            0.013757,              0.8904,             0.80077,             0.91284,             0.47544,            0.037984,            0.011459,             0.01464,            0.003862,            0.003862,            0.003862
                 126,              0.0434,            0.010792,            0.012532,             0.73022,             0.79211,             0.79332,             0.34268,            0.040974,            0.011254,            0.015707,           0.0038125,           0.0038125,           0.0038125
                 127,            0.040046,            0.012262,             0.01188,             0.84219,             0.83995,             0.89338,             0.42408,            0.037671,            0.011152,            0.016712,            0.003763,            0.003763,            0.003763
                 128,            0.036002,             0.01069,           0.0097601,             0.86817,             0.85262,             0.92575,             0.46631,            0.036694,            0.011357,            0.016718,           0.0037135,           0.0037135,           0.0037135
                 129,            0.040591,            0.011841,            0.011469,             0.89841,             0.85271,              0.9313,             0.45386,            0.039187,            0.011519,            0.015664,            0.003664,            0.003664,            0.003664
                 130,            0.039884,            0.011957,            0.013034,             0.85439,             0.82475,             0.91211,             0.44148,             0.03956,            0.011492,            0.015405,           0.0036145,           0.0036145,           0.0036145
                 131,            0.037048,            0.012151,            0.011233,              0.8867,             0.86596,             0.92084,             0.50648,            0.037088,            0.011539,            0.016068,            0.003565,            0.003565,            0.003565
                 132,            0.036424,            0.011298,              0.0103,             0.82274,             0.86861,             0.88485,             0.43197,            0.036739,            0.011323,            0.017228,           0.0035155,           0.0035155,           0.0035155
                 133,            0.041739,            0.011064,           0.0097304,             0.82262,             0.86903,             0.86894,             0.47758,            0.037441,            0.011454,            0.016327,            0.003466,            0.003466,            0.003466
                 134,            0.039774,            0.011126,            0.012971,             0.92328,             0.85704,             0.93386,             0.49255,            0.035579,            0.011725,            0.014879,           0.0034165,           0.0034165,           0.0034165
                 135,            0.037632,            0.011675,            0.010112,             0.88686,              0.8365,             0.91291,             0.49402,            0.036371,             0.01142,            0.015284,            0.003367,            0.003367,            0.003367
                 136,            0.036208,            0.012433,            0.011036,             0.97098,             0.77696,             0.90225,             0.49132,            0.034983,            0.011301,            0.015612,           0.0033175,           0.0033175,           0.0033175
                 137,            0.037292,            0.010547,            0.010139,             0.88188,             0.80614,             0.87092,             0.48416,            0.036523,            0.011268,               0.015,            0.003268,            0.003268,            0.003268
                 138,            0.037695,            0.011225,           0.0097838,             0.86149,             0.83891,             0.90965,             0.49106,             0.03583,            0.011516,            0.016212,           0.0032185,           0.0032185,           0.0032185
                 139,            0.035665,            0.010982,           0.0093479,             0.84665,             0.92894,             0.92833,             0.47716,            0.034939,             0.01107,            0.015652,            0.003169,            0.003169,            0.003169
                 140,            0.034744,            0.011118,           0.0076282,             0.83655,             0.86616,             0.88537,             0.51462,            0.034046,            0.011117,            0.015992,           0.0031195,           0.0031195,           0.0031195
                 141,            0.037439,            0.010761,           0.0097065,             0.83233,             0.88493,             0.88114,             0.48149,            0.034831,            0.011342,            0.014693,             0.00307,             0.00307,             0.00307
                 142,            0.040459,            0.010518,           0.0089508,              0.9505,             0.81724,             0.90979,             0.51826,            0.036531,            0.011399,            0.012985,           0.0030205,           0.0030205,           0.0030205
                 143,             0.03516,            0.010698,           0.0067331,             0.91566,             0.86197,             0.90273,             0.52261,            0.036158,            0.011176,             0.01321,            0.002971,            0.002971,            0.002971
                 144,            0.033133,           0.0094583,           0.0081432,             0.97989,             0.85922,             0.93885,             0.51753,            0.034735,             0.01104,            0.013264,           0.0029215,           0.0029215,           0.0029215
                 145,            0.033714,           0.0092922,           0.0077297,             0.96069,             0.88281,             0.94375,             0.53567,            0.037616,            0.010953,            0.011866,            0.002872,            0.002872,            0.002872
                 146,            0.038376,           0.0099024,           0.0090327,             0.94164,             0.89157,             0.94559,             0.51477,            0.035093,            0.011202,              0.0122,           0.0028225,           0.0028225,           0.0028225
                 147,            0.032717,            0.010836,           0.0093136,              0.9202,             0.92991,             0.96331,              0.5559,            0.032793,            0.010939,            0.011132,            0.002773,            0.002773,            0.002773
                 148,            0.030213,            0.010589,           0.0077743,             0.89846,              0.9279,             0.94228,             0.51259,            0.033612,             0.01074,             0.01107,           0.0027235,           0.0027235,           0.0027235
                 149,            0.034516,            0.009471,           0.0083929,             0.95202,             0.89912,             0.94092,             0.50048,            0.035477,            0.010807,            0.011785,            0.002674,            0.002674,            0.002674
                 150,            0.034568,            0.010797,           0.0071623,             0.96146,             0.89973,             0.94329,             0.49557,            0.034965,            0.010816,            0.013027,           0.0026245,           0.0026245,           0.0026245
                 151,             0.03267,            0.010563,           0.0082011,             0.94262,             0.90397,             0.94198,             0.54382,            0.033007,            0.010729,            0.014755,            0.002575,            0.002575,            0.002575
